orientation,line_id,window_id,time_in_window_s,piezo_direction,p1_deg,p2_deg,in0_v,in1_v,diff_v
horizontal,1,1,4.6300010581035167e-07,up,0.9561752988047808,0.9561752988047808,1.3593861629997315,2.819182415408633,-1.4597962524089014
horizontal,1,1,0.25897695799903886,up,1.6733067729083664,0.9561752988047808,1.367083953864446,2.818764300466871,-1.4516803466024253
horizontal,1,1,0.5344999059998372,up,3.1075697211155378,0.9561752988047808,1.3650582248182308,2.8156346328629343,-1.4505764080447034
horizontal,1,1,0.806771822999508,up,4.422310756972111,0.9561752988047808,1.3360144460275836,2.7952537070006382,-1.4592392609730547
horizontal,1,1,1.0787690180004574,up,5.856573705179282,0.9561752988047808,1.3238750916551216,2.8640994466208385,-1.5402243549657169
horizontal,1,1,1.3509027309992234,up,7.171314741035856,0.9561752988047808,1.2859980395464217,2.9077670760023255,-1.6217690364559039
horizontal,1,1,1.6225484089991369,up,8.48605577689243,0.9561752988047808,1.2642758927607332,2.9331503659175477,-1.6688744731568146
horizontal,1,1,1.8946787889999541,up,9.920318725099602,0.9561752988047808,1.2370807636701877,2.970751958419919,-1.7336711947497312
horizontal,1,1,2.166559540999515,up,11.235059760956174,0.9561752988047808,1.2037545657734174,2.994797084478101,-1.7910425187046837
horizontal,1,1,2.43869373599955,up,12.549800796812749,0.9561752988047808,1.1734732781413353,3.0373777649539417,-1.8639044868126065
horizontal,1,1,2.7110782460003975,up,13.98406374501992,0.9561752988047808,1.1656261706564697,3.05382062124732,-1.8881944505908501
horizontal,1,1,2.9825889980002103,up,15.298804780876493,0.9561752988047808,1.1687208577844876,3.0456117484930956,-1.876890890708608
horizontal,1,1,3.254605730999174,up,16.733067729083665,0.9561752988047808,1.1752059874940692,3.0312058157432853,-1.855999828249216
horizontal,1,1,3.5266180759990675,up,18.04780876494024,0.9561752988047808,1.1843806557284577,3.012619432067787,-1.828238776339329
horizontal,1,2,3.8899997889529914e-07,down,18.04780876494024,0.9561752988047808,1.1968171695232472,3.0184108149346014,-1.8215936454113542
horizontal,1,2,0.26064523400054895,down,18.764940239043824,0.9561752988047808,1.1828807420948897,3.0313678379316666,-1.848487095836777
horizontal,1,2,0.5341699470009189,down,20.199203187250994,0.9561752988047808,1.1713781329669888,3.0307156420455854,-1.8593375090785966
horizontal,1,2,0.8060652180010948,down,21.51394422310757,0.9561752988047808,1.1938551399828192,3.021684008660579,-1.8278288686777597
horizontal,1,2,1.078322006000235,down,22.94820717131474,0.9561752988047808,1.2173108506097043,2.9752756040428188,-1.7579647534331144
horizontal,1,2,1.3502021480016992,down,24.262948207171313,0.9561752988047808,1.2763168552314474,2.932046809202082,-1.6557299539706345
horizontal,1,2,1.6223337150004227,down,25.577689243027887,0.9561752988047808,1.3075887627469323,2.8715633451340548,-1.5639745823871225
horizontal,1,2,1.8940925980004977,down,27.011952191235057,0.9561752988047808,1.3314175355860114,2.8478889669514675,-1.5164714313654561
horizontal,1,2,2.149990414000058,down,28.207171314741036,0.9561752988047808,1.3561998174321837,2.8596833245175346,-1.503483507085351
horizontal,1,2,2.4222395370015875,down,29.641434262948206,0.9561752988047808,1.3190634834203234,2.856040956851114,-1.5369774734307906
horizontal,1,2,2.6782725200009736,down,30.95617529880478,0.9561752988047808,1.2953580456298581,2.9104782607920834,-1.6151202151622253
horizontal,1,2,2.9502864030000637,down,32.27091633466135,0.9561752988047808,1.244503220657121,2.956259924898045,-1.711756704240924
horizontal,1,2,3.2222864520008443,down,33.58565737051793,0.9561752988047808,1.1968341847866932,3.013573369483265,-1.8167391846965717
horizontal,1,2,3.494031891001214,down,35.0199203187251,0.9561752988047808,1.1610085825254248,3.0223570498741963,-1.8613484673487715
horizontal,1,3,3.5099947126582265e-07,up,35.61752988047809,0.9561752988047808,1.1697900393837086,3.031850046493043,-1.8620600071093345
